index,authorId,authorProfile,author,dateCreated,text
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-09-05T04:03:00.000Z,اللهم يسر
0,100012744004512,https://www.facebook.com/abdsamad.alayayta,Abd Samad Alayayta,2022-09-22T00:44:41.000Z,حياكم الله
0,100008631125482,https://www.facebook.com/people/Abdelouahed-Jellouli/100008631125482/,Abdelouahed Jellouli,2022-09-22T19:23:07.000Z,اللهم زد وبارك
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-09-21T13:49:55.000Z,حفظك المولى أخي الحبيب                        Ilyass Lakhrissi  💕
0,100004706281960,https://www.facebook.com/abdenasser.nasr,نصر الدين عبدو,2022-09-21T20:59:33.000Z,"كاين شي تميرات فهادوك النخيلات
تبارك الله عليكم ستي                        إلياس الخريسي - Lakhrissi ilyass "
0,100066601162537,https://www.facebook.com/people/%D9%85%D8%B9%D8%A7%D8%B0-%D8%A7%D9%84%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86%D9%8A-mouad-solimani/100066601162537/,معاذ السليماني mouad solimani,2022-09-21T14:01:18.000Z,"الرجل الطيب سيدي                        إبراهيم الوزاني  ⁦❤️⁩
حفظكم الله سيدي إلياس"
0,100025937827394,https://www.facebook.com/abdrrahimohyati.jamila,Abdrahim Imourig Alhayat,2022-09-21T14:08:08.000Z,حفظكوم الله اسي الياس
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-09-23T04:04:05.000Z,.
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-09-22T04:07:44.000Z,..
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-09-22T04:07:47.000Z,اللهم
0,100063745951140,https://www.facebook.com/people/%D8%B9%D9%86%D9%88%D8%A7%D9%86-Adresse/100063745951140/,عنوان Adresse,2022-09-24T21:02:07.000Z,".
.
.
.
.
.
.
.
.
.
.
الصفحة تعدكم بنشر محتوى مفيد ،..بريد إلكترونية للموارد البشرية لجل الشركات المغربية ،بالتوفيق أعزائي الكرام."
0,100002787797503,https://www.facebook.com/badr.drissi.336,بدر الدين الادريسي,2022-09-18T12:05:40.000Z,جزاكم الله خيرا ولجميع المحسنين و المحسنات الذين يساهمون في هذه الصدقات.
0,100003011852338,https://www.facebook.com/abdelilah.rabii.10,Abdelilah Rabii,2022-09-18T12:08:05.000Z,🙏🙏🙏🙏🥉🥉🥉🥉🥉🥉🥉🥉
0,1492038416,,Mohaméd Amine,2022-09-21T21:37:51.000Z,                       Oussama Ayab 
0,100068683195808,https://www.facebook.com/joseph.kam.904750,يوسف الرباطي,2022-09-18T19:38:28.000Z,نفع الله بكم وجزاكم الله خيرا
0,100043977130135,https://www.facebook.com/people/%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86-%D8%A7%D9%84%D8%B5%D9%88%D9%81%D9%8A/100043977130135/,الحسين الصوفي,2022-09-22T12:06:32.000Z,وفقكم الله وسدد خطاكم وجزاكم خيرا وجعله في ميزان حسناتكم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-09-19T04:05:16.000Z,اللهم
0,100010671335010,https://www.facebook.com/abdelouahed.laasri.39,Abdelouahed Laasri,2022-07-31T20:31:01.000Z,آمين يارب العالمين
0,100050918798789,,Sabir Sehli,2022-08-01T09:42:52.000Z,وفقك الله لما يحبه ويرضاه
0,100004359423227,https://www.facebook.com/yassin.naimi.56,المهتدي بنور الله,2022-07-31T23:31:48.000Z,منور أخي الكريم الياس ماشاء الله
0,1128427219,https://www.facebook.com/othmane.bedouane,Bedouane Othmane,2022-07-31T23:04:26.000Z,خويا إلياس مكرهناش نديرو معاك شي عمل صالح لعله ينفعنا في يوم لاينفع لامال ولا بنون
0,100009251925211,https://www.facebook.com/nourddineotba67,نورالدين أبو بسمى,2022-07-31T20:40:50.000Z,امين يارب
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-08-01T03:47:42.000Z,اللهم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-08-01T03:47:45.000Z,الله
0,100009251925211,https://www.facebook.com/nourddineotba67,نورالدين أبو بسمى,2022-07-31T20:40:57.000Z,الله يسهل عليك
0,100036209103238,,Ghita Che,2022-08-01T14:02:27.000Z,حفظكم الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-08-01T03:47:43.000Z,اللهم يسر
0,100074824907931,https://www.facebook.com/people/Ghali-Ghali/100074824907931/,Ghali Ghali,2022-08-02T00:28:18.000Z,جزاكم الله خيرا على نيتكم
0,710816929,https://www.facebook.com/yassine.hr.16,Harrouchi Yassin,2022-08-01T20:20:03.000Z,ماشاء الله، اللهم بارك
0,100010953421439,https://www.facebook.com/people/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D8%A7%D9%84%D8%A5%D8%AF%D8%B1%D9%8A%D8%B3%D9%8A-%D8%A7%D9%84%D8%A5%D8%AF%D8%B1%D9%8A%D8%B3%D9%8A/100010953421439/,ابراهيم الإدريسي الإدريسي,2022-08-01T17:36:54.000Z,الحمد لله رب العالمين
0,100002269797746,https://www.facebook.com/issam.lkbir,عصام لكبير,2022-08-01T19:03:18.000Z,"ما شاء الله عليكم تقبل الله منكم 
سي محمد الله يخالي ايامك كلها فرح 
وسبحان الله كتشباه نجواد زايري"
0,100009923348947,,وقتك حياتك,2022-08-02T12:41:19.000Z,جزاكم الله خيرا
0,100009246938513,,Fatiha Lambara,2022-08-02T15:07:39.000Z,اللهم تقبل للمحسنين    وأجرهم على حسن نواياهم … يتصدقون    ولا يظهرون وجوههم ماشالله يخجلون من مد العطايا اللهم زدهم من فضله
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-08-01T19:00:09.000Z,بارك الله فيكم..
0,100004873650371,https://www.facebook.com/lahoucine.essouni,Lahoucine Aboudrar,2022-08-05T10:44:49.000Z,جزاكم الله خيرا. تقبل الله من المحسنين
0,100009115131480,https://www.facebook.com/people/Yassine-Ait-Lahaj/100009115131480/,Yassine Ait Lahaj,2022-08-01T19:50:30.000Z,جزاكم الله خيرا
0,100032404474030,https://www.facebook.com/sofyan.afjdghigh.9,سفيان سفيان,2022-08-01T19:11:32.000Z,الحمد لله رب العالمين
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-28T04:01:17.000Z,اللهم يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-29T03:59:07.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-29T03:59:11.000Z,اللهم يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-28T04:01:15.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-27T03:52:43.000Z,اللهم يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-25T03:50:33.000Z,اللهم يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-25T20:29:29.000Z,اللهم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-25T03:50:31.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-27T03:52:45.000Z,الله
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-25T20:29:25.000Z,اللهم يسر
0,100000591679928,https://www.facebook.com/mhamad.belaaroussi,Laaroussi Mhamad,2022-08-13T05:36:47.000Z,"ثمة شيء في صلاة الفجر لا يشبه بقية الصلوات ، حتى مصلي الفجر لا يشبهون بقية المصلين .
"" بشِّرِ المشَّائينَ في الظُّلمِ إلى المساجدِ بالنُّورِ التَّامِّ يومَ القيامةِ """
0,100038435086418,https://www.facebook.com/rachid.ahmad.7106,Rachid Ahmad,2022-08-13T08:43:46.000Z,اللهم صلى وسلم وبارك على نبينا محمد وعلى اله وصحبه أجمعين
0,100081285554870,https://www.facebook.com/people/Maryam-Ahmad/100081285554870/,Maryam Ahmad,2022-08-21T19:59:35.000Z,السلام عليكم خوتي الله يرحم ليكم الواليدين ساعدوني غير باش نشري شوية ديال التقدية  راه سيدي ربي لي شاهد عليا والله ماعندي لي كيعرف شي محسن يساعدني في سبيل الله غير ب شوية ديال التقدية او حليب لبنتي  عندي بنية صغيرة واصلا فيا العضم لي مامتيقنيش يجي عندنا حتى لدار يشوف حالتنا انا من نواحي اكادير وجزاكم الله خيرا)وسمحو ليا خرجت على الموضوع . كاينة لي غاتقول ليا بيغي تيليفونك تيليفون ماشي ديالي  غيرعطاوه ليا  مسلكة بيه( حتى لبغا يسلفني نعطيه لكارط ديالي حتى نرجعهم ليه الله يرحم الواليدين)
0,100080352482021,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D9%83%D8%B4-%D9%83%D8%B4/100080352482021/,محمد كش كش,2022-09-28T19:27:21.000Z,صلى الله عليه وسلم
0,704687658,,Zineb Ahmed Amine,2022-08-13T05:52:43.000Z,"الله يهدينا جميعا يا ربي 
اللهم صل وسلم وبارك على سيدنا وحبيبنا ورسولنا وقرة اعيننا محمد وعلى اله وازواجه وصحبه الطيبين اجمعين"
0,100024341700044,https://www.facebook.com/abdelatif.taouil.16,Abdelatif Taouil,2022-08-13T08:09:55.000Z,الحمدلله
0,100009781360248,https://www.facebook.com/abdellah.akechtabou,Abdellah Akechtabou,2022-08-14T00:51:20.000Z,"آخر منشور قبل النوم 
جزآك الله خيرا"
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-08-18T03:57:11.000Z,الله
0,100002486570299,,Brahim Azzazi,2022-08-13T22:22:36.000Z,"#7dh_Gazoil  
#8dh_Essence 
#Dégage_Akhannouch"
0,100004419841229,https://www.facebook.com/mhamed.abouossama,امحمد بوركبة,2022-08-13T05:23:04.000Z,تقبل الله منا ومنكم صالح الاعمال
0,100028049083742,,EL Gzoulì Saìd,2022-07-30T16:35:24.000Z,اللهم أمين يارب العالمين
0,100004557009098,https://www.facebook.com/achraf.joudar,Achraf Joudar,2022-07-30T07:38:30.000Z,اللهم امين يارب
0,100003338996497,https://www.facebook.com/Boudharjdidi,Boudhar Jdidi,2022-07-30T15:35:53.000Z,اللهم امين يارب العالمين
0,100012242861997,https://www.facebook.com/vie.facile.9,Reda Vie Facile,2022-07-30T13:11:11.000Z,"الهاشتاغ غادي في الطريق، ديرو يديكم : 
#7dh_Gazoil  
#8dh_Essence 
#Dégage_Akhannouch"
0,100013051987350,https://www.facebook.com/hassan.bagdid.79,حسن الدرعي,2022-07-30T11:40:28.000Z,اللهم امين يارب العالمين
0,100012408255093,https://www.facebook.com/yahya.bouabdallaoui.9,Yahya Bouabdallaoui,2022-07-30T09:00:02.000Z,اللهم أجب دعاء أخينا البار.. فقد كان دعاؤه عاما لكل مؤمن ..
0,100056562184762,https://www.facebook.com/nasri.khadija.92,Nasri Khadija,2022-07-30T08:14:19.000Z,اللهم امين يارب
0,100016932456568,https://www.facebook.com/people/Rachida-Rachida/100016932456568/,Rachida Rachida,2022-07-30T04:47:58.000Z,امين يارب العالمين
0,100000468805890,,Abdelouahab Boulaouali,2022-07-30T10:09:53.000Z,اللهم امين يارب العالمين
0,1304170286,https://www.facebook.com/lali.ragragui,Abdelali Ragragui,2022-07-30T03:23:01.000Z,اللهم امين بارك الله فيك خويا الياس
0,100008096089496,,Ahmed Abatourab,2022-07-14T21:57:21.000Z,"الدولة لا تتهاون في حقوقها ولكنها تتهاون عندما يتعلق الامر بحقوق المواطن 
حكومة الانجازات!!"
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-07-15T12:04:43.000Z,الله.
0,100003682114579,,أيوب الجعفري,2022-07-14T19:51:34.000Z,بو خنشوش و أجرك على الله
0,100006208602938,https://www.facebook.com/tarik.said.96199,Tarik Said,2022-07-18T10:31:36.000Z,"إِن يَنصُرْكُمُ اللَّهُ فَلَا غَالِبَ لَكُمْ ۖ وَإِن يَخْذُلْكُمْ فَمَن ذَا الَّذِي يَنصُرُكُم مِّن بَعْدِهِ ۗ وَعَلَى اللَّهِ فَلْيَتَوَكَّلِ الْمُؤْمِنُونَ
#7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch"
0,100067524912585,https://www.facebook.com/people/Amouna-Amina/100067524912585/,Amouna Amina,2022-07-15T08:27:09.000Z,حسبنا الله ونعم الوكيل
0,100001964884202,,Hassan Hassan,2022-07-14T19:45:06.000Z,عندما يتعلق الامر بالزيادة تكون بسرعة البرق اما فيما يخص التخفيض يقال ان هناك مخزون تم شرائه بالثمن القديم (المرتفع)...
0,100039355058800,https://www.facebook.com/people/%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2-%D8%AD%D9%85%D8%AF%D8%A7%D9%88%D9%8A/100039355058800/,عبد العزيز حمداوي,2022-07-14T19:40:26.000Z,الله ٱجعل هاد لكلسة فالمغرب من مغفرة الذنوب
0,100006112509021,https://www.facebook.com/mohamed.ajarour,محمد أبو عمران,2022-07-14T21:21:06.000Z,"كطرف من ابناء الشعب المغربي، نضم صوتنا لصوت الحق وعموم الشعب المقهور من غلاء المعيشة بسبب الزيادات في أسعار النفط.

#7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch"
0,100017320027977,https://www.facebook.com/hamid.bouzid.9404,Hamid Bouzid,2022-07-15T10:26:11.000Z,حسبنا الله ونعم وكيل
0,100000137692377,https://www.facebook.com/karim.hillal.3,Karim Hillal,2022-07-15T16:02:52.000Z,حسبنا الله ونعم الوكيل
0,100011472410185,https://www.facebook.com/people/Abdellah-Naja/100011472410185/,Abdellah Naja,2022-07-21T23:03:14.000Z,استغفر الله استغفر الله
0,100057826975603,https://www.facebook.com/people/Bouchta-Benhiguel/100057826975603/,Bouchta Benhiguel,2022-07-22T07:34:48.000Z,"بسم الله مجراها ومُرساها🤲🏻

#7dh_Gazoil  
#8dh_Essence 
#Dégage_Akhannouch"
0,100013336395305,,شمكار مغربي,2022-07-21T22:56:25.000Z,"#7dh_Gazoil  
#8dh_Essence 
#Dégage_Akhannoch"
0,100004684053589,https://www.facebook.com/lourd.med,Mohamed Majdoud,2022-07-21T22:33:14.000Z,"سبحانك اللهم وبحمدك أشهد أن لا إله إلا أنت أستغفرك وأتوب إليك.

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch

 #7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch"
0,1408382256,,ام زياد,2022-07-21T22:42:09.000Z,"إِن يَنصُرْكُمُ اللَّهُ فَلَا غَالِبَ لَكُمْ ۖ وَإِن يَخْذُلْكُمْ فَمَن ذَا الَّذِي يَنصُرُكُم مِّن بَعْدِهِ ۗ وَعَلَى اللَّهِ فَلْيَتَوَكَّلِ الْمُؤْمِنُونَ
#7dh_Gazoil 
#8dh_Essence 
#Dégage_Akhannouch"
0,100043116769728,https://www.facebook.com/people/Anas-Living-Hope/100043116769728/,Anas Living Hope,2022-07-22T19:14:40.000Z,أستغفر الله العظيم الذي لا إله إلا هو الحي القيوم واتوب إليه
0,100013219420972,,Mustafa Dana,2022-07-21T23:47:47.000Z,أستغفر الله
0,100000744344952,https://www.facebook.com/nisrin.nina.1,ساجدة لله الحمدلله,2022-07-21T22:30:53.000Z,أستغفر الله العظيم
0,100064388100566,https://www.facebook.com/people/%D8%B9%D8%B3%D9%84-%D8%A7%D9%84%D8%AF%D8%BA%D9%85%D9%88%D8%B3-%D9%88%D9%85%D9%86%D8%AA%D9%88%D8%AC%D8%A7%D8%AA-%D8%B5%D8%AD%D8%B1%D8%A7%D9%88%D9%8A%D8%A9/100064388100566/,عسل الدغموس ومنتوجات صحراوية,2022-07-26T20:54:39.000Z,السلام عليكم
0,100056172005202,https://www.facebook.com/hamza.farei.9,Ha Mza Farei,2022-07-21T23:46:13.000Z,غبرتي علينا
0,100000023650140,,Hajar Lafkih,2022-07-22T11:55:04.000Z,اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَعلى آل محمد ، كَمَا صَلَّيْتَ عَلَى إبراهيم وعلى آلِ إِبْرَاهِيمَ، وَبَارِكْ عَلَى مُحَمَّدٍ وَعلى آل محمد كَمَا بَارَكْتَ عَلَى آلِ إِبْرَاهِيمَ وعلى آل إبراهيم، إِنَّكَ حَمِيدٌ مَجِيدٌ
0,100053000150621,https://www.facebook.com/lyes.lapression.7,Djellata Lyes,2022-07-22T16:49:01.000Z,اا الهم صل و سلم و بارك على سيدنا محمد و على آله و صحبه اجمعين
0,100022069942427,,Nezha Amatollah,2022-07-22T12:41:02.000Z,اللهم صلّ وسلم على حبيبنا محمد وآله وصحبه أجمعين.
0,100006547621311,https://www.facebook.com/abdelilah.tahtouh,AbdeliLah Tahtouh,2022-07-22T12:11:39.000Z,اللهم صلي وسلم وبارك علي سيدنا محمد وعلي اله وصحبه اجمعين
0,100006160660774,https://www.facebook.com/mohamed.marlawi,Mohamed Marlawi,2022-07-22T11:03:15.000Z,اللهم صل وسلم وبارك على سيدنا محمد وعلى اله وصحبه اجمعين
0,1070752519,https://www.facebook.com/abrakez,Abd Bra,2022-07-22T15:02:12.000Z,صلى الله عليه وسلم
0,100006137389175,,Siham Adda Ela,2022-07-22T12:57:01.000Z,اللهم صل وسلم على نبينا محمد
0,100000113679675,,Rachid Rachid,2022-07-22T11:12:25.000Z,عليه الصلاة والسلام
0,100046036312836,https://www.facebook.com/nadia.bouzaidi.35,Nadia Bouzaidi,2022-07-23T20:41:39.000Z,اللهم صل وسلم وبارك على خير الانام
0,100056856306658,https://www.facebook.com/mohamed.louk.77,Mohamed Louk,2022-07-22T11:19:52.000Z,اللهم صل وسلم وبارك على سيدنا وحبيبنا وشفيعنا محمد صلى الله عليه وسلم ♥️
0,100001795047478,,أحمد بوقدور,2022-06-06T08:50:18.000Z,ماشاء الله اللهم زد وبارك جزاكم الله خيرا وأحسن إليكم وكل من ساهم في هذا العمل الخيري. واصلوا
0,100002913563027,https://www.facebook.com/nawffal.el,Nawfal El Maroufi,2022-06-05T17:08:42.000Z,ما شاء الله الله يبارك
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-06-05T16:56:36.000Z,اللهم بارك وتقبل..
0,100005947726455,https://www.facebook.com/people/Marwan-Merroun/100005947726455/,Marwan Merroun,2022-06-09T00:32:13.000Z,ما شاء الله بارك الله فيكم و جزاكم الله خيرا  تقبل الله ، أكملوا في مسيرتكم لنشر الخير
0,100006453175514,https://www.facebook.com/aziza.grich,عزيزة اكريش,2022-06-05T15:56:18.000Z,اللهم بارك
0,100011552176480,,Monaim Oid,2022-06-05T16:37:57.000Z,اللهم بارك إلتفاتة نادرا ما يلفت لها الإنتباه رغم أنها منبع المنابع والتي بها تنهض الأمم، الله إتقبل سائر الأعمال
0,100006014704274,https://www.facebook.com/nourddine.lefrank,ابو آلاء,2022-06-05T18:20:33.000Z,ان شاء الله تكون عندنا مرة اخرى اخي الياس
0,100027052811627,https://www.facebook.com/people/%D8%A7%D9%84%D9%88%D8%A7%D8%AB%D9%82%D8%A9%D8%A8%D8%A7%D9%84%D9%84%D9%87-%D8%A7%D9%84%D9%85%D8%AA%D9%81%D8%A7%D8%A6%D9%84%D8%A9/100027052811627/,الواثقةبالله المتفائلة,2022-06-09T16:18:36.000Z,ماشاء الله ماشاء الله الله يبارك ويكثر من امثالكم
0,100044084647114,https://www.facebook.com/bouchra.tabia.3,Bibich Bouchra,2022-06-07T09:32:25.000Z,شيء   يثلج الصدر الحمد لله ، اللهم بارك
0,100000164312862,,Zahri Abdel Moughit,2022-06-05T15:54:53.000Z,رجال البلد. ما شاء الله 🙂
0,269754898195624,https://www.facebook.com/alquran.aleazim,القرآن الكريم,2022-06-07T00:40:47.000Z,عَنْ أَبِي هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ قَالَ اللَّهُ تَعَالَى ثَلَاثَةٌ أَنَا خَصْمُهُمْ يَوْمَ الْقِيَامَةِ رَجُلٌ أَعْطَى بِي ثُمَّ غَدَرَ وَرَجُلٌ بَاعَ حُرًّا فَأَكَلَ ثَمَنَهُ وَرَجُلٌ اسْتَأْجَرَ أَجِيرًا فَاسْتَوْفَى مِنْهُ وَلَمْ يُعْطِهِ أَجْرَهُ . رَوَاهُ البُّخَارِي
0,100000113679675,,Rachid Rachid,2022-06-06T23:22:37.000Z,
0,269754898195624,https://www.facebook.com/alquran.aleazim,القرآن الكريم,2022-06-07T00:39:17.000Z,قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مَا مِنْ مُسْلِمٍ يَغْرِسُ غَرْسًا أَوْ يَزْرَعُ زَرْعًا فَيَأْكُلُ مِنْهُ طَيْرٌ أَوْ إِنْسَانٌ أَوْ بَهِيمَةٌ إِلَّا كَانَ لَهُ بِهِ صَدَقَةٌ. رَوَاهُ البُّخَارِي
0,100001795047478,,أحمد بوقدور,2022-06-07T09:47:17.000Z,"القلب محل نظر الله على العباد
عن أبي هريرة رضي الله عنه قال قال رسول الله صلى الله عليه وسلم: إن الله لاينظرإلى صوركم وأمواكم ولكن ينظر إلى قلوبكم وأعمالكم .
درجة الحديث:صحيح"
0,269754898195624,https://www.facebook.com/alquran.aleazim,القرآن الكريم,2022-06-07T00:45:08.000Z,قال قال رسول الله صلى الله عليه وسلم من تصدق بعدل تمرة من كسب طيب ولا يقبل الله إلا الطيب وإن الله يتقبلها بيمينه ثم يربيها لصاحبه كما يربي أحدكم فلوه حتى تكون مثل الجبل. صحيح البخاري
0,269754898195624,https://www.facebook.com/alquran.aleazim,القرآن الكريم,2022-06-07T00:40:14.000Z,عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِذَا أَنْفَقَ الْمُسْلِمُ نَفَقَةً عَلَى أَهْلِهِ وَهُوَ يَحْتَسِبُهَا كَانَتْ لَهُ صَدَقَةً. رَوَاهُ البُّخَارِي
0,269754898195624,https://www.facebook.com/alquran.aleazim,القرآن الكريم,2022-06-07T00:43:33.000Z,قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِنَّ اللَّهَ لَا يَظْلِمُ مُؤْمِنًا حَسَنَةً يُعْطَى بِهَا فِي الدُّنْيَا وَيُجْزَى بِهَا فِي الْآخِرَةِ وَأَمَّا الْكَافِرُ فَيُطْعَمُ بِحَسَنَاتِ مَا عَمِلَ بِهَا لِلَّهِ فِي الدُّنْيَا حَتَّى إِذَا أَفْضَى إِلَى الْآخِرَةِ لَمْ تَكُنْ لَهُ حَسَنَةٌ يُجْزَى بِهَا. رَوَاهُ مُسْلِمْ
0,269754898195624,https://www.facebook.com/alquran.aleazim,القرآن الكريم,2022-06-07T00:44:24.000Z,قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِنَّ اللَّهَ تَبَارَكَ وَتَعَالَى إِذَا أَحَبَّ عَبْدًا نَادَى جِبْرِيلَ إِنَّ اللَّهَ قَدْ أَحَبَّ فُلَانًا فَأَحِبَّهُ فَيُحِبُّهُ جِبْرِيلُ ثُمَّ يُنَادِي جِبْرِيلُ فِي السَّمَاءِ إِنَّ اللَّهَ قَدْ أَحَبَّ فُلَانًا فَأَحِبُّوهُ فَيُحِبُّهُ أَهْلُ السَّمَاءِ وَيُوضَعُ لَهُ الْقَبُولُ فِي أَهْلِ الْأَرْضِ. رَوَاهُ البُّخَارِي
0,269754898195624,https://www.facebook.com/alquran.aleazim,القرآن الكريم,2022-06-07T00:43:06.000Z,عَنْ أَبِي هُرَيْرَةَ أَنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ لِكُلِّ نَبِيٍّ دَعْوَةٌ مُسْتَجَابَةٌ يَدْعُو بِهَا وَأُرِيدُ أَنْ أَخْتَبِئَ دَعْوَتِي شَفَاعَةً لِأُمَّتِي فِي الْآخِرَةِ. رَوَاهُ البُّخَارِي
0,269754898195624,https://www.facebook.com/alquran.aleazim,القرآن الكريم,2022-06-07T00:42:29.000Z,عَنْ عُبَادَةَ بْنِ الصَّامِتِ أَنَّ نَبِيَّ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ مَنْ أَحَبَّ لِقَاءَ اللَّهِ أَحَبَّ اللَّهُ لِقَاءَهُ وَمَنْ كَرِهَ لِقَاءَ اللَّهِ كَرِهَ اللَّهُ لِقَاءَهُ. رَوَاهُ مُسْلِمْ
0,100009901448960,https://www.facebook.com/rosa.delicia.94,Rosà Délicià,2022-08-08T15:36:54.000Z,موضوع مهم جدا شكرا لك لانك ذكرته وسأقول ما اعرفه عنه اولا الثقاف نوعان نوع كديرو الوالدة للابنة مخافة ان تقع فالاغتصاب ويفك اذا شاء الله او لا يفك ونوع اخر ياتي عن طريق العين او حسد او سحر انتقام مرشوش او مدفون او اي نوع اخر من الساحر بالنسبة ليهم بجوج سحر فالبداية يكون عاديا ان لم يعالج خلال 40 يوم لهذا اهمية الصلاة والاذكار والعبادة وغيرها تنفع المسلمين... واذا لم يعالج يستوطن ويستحوذ على الجسد عن طريق مس عاشق زاني ومعاند والله الذي لااا رب سواه اخطر نوع من السحر هو هذا وغالبا هو نوع من السحر الأسود الجد خطير سحر السفليات الذي يتغذى على الفواحش اغاني مثلا افلام مثلا فواحش بصفة عامة او عادة سرية بنسبة لبنت او ولد اذا متيصليش ومتطهر كارقة عظمى عكوسات فالحياة وقف الحال عمل رزق زواج ثقافات فكلشي تا زهر مع الناس مكاينش اذن المس العاشق نقدر نصنفو بمرض روحي تاع العصر اغلبية يعاني منه وحسب واحد الراقي تيقول انه اغلب العشاق كيجيو من عين وحسد وسحر وقليييل فاش كيصيبك عاشق مباشرة نوو فالبداية مجرد شيطان وفالنهاية يستحوذ عالجسذ وهاد الباب شخصيا عانيت منو ولكن بسبب سحر مرشوش العتبات عاد العين والحسد والله الذي لا رب سواه الى مكنتيش مؤمن لقديتي دير غالعلاج ومابالك المتابعة لهدا من يحس بالاعراض فليسارع بالعلاج اكيد بالبداية سيتعرض لهجومات رعب خوف تخيلات اشرار لن تتصوروا حجم معاناة الشخص المصاب وساوس لا تنتهي ولكن بفضل الله ستنتهي مع الاستمرار والتحصينات فكل شيء موجود علي اليوتيب والله يجازي شيوخنا وحسبي الله ونعم الوكيل في كل من ظلم جسدي واجساد المسلمين ملاحظة:يجب اعتبار السحر ابتلاء للمصاب ولازم قوة خارقة تاع الصبر لي مزال متزوج يعالج ولي مزوج وصادف المشكلة يتعاون عليها وماشي الطلاق
