id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid02RTtZ7fc5vNtUpLe6aTKy32FLAWvzKE52nQdJjRWjcbHixefeGyV38JzoExUE8kvDl,Football B'darija - فوتبول بالداريجة,0,3,1,0,0,0,0,0,4,0,راموس غيضيع ماتش العمر,2022-10-16T18:15:23.261932,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311496824_1197651410826673_4215319237948561310_n.jpg?stp=cp6_dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=tE32iQpXX5AAX83iPml&_nc_oc=AQmV2RaULYinLxKQZbT9o0j8H_7KXvAOzzUHNdZvCADRQT1lQIRDN0xyI2lmyYo9j5I&_nc_ht=scontent.frak3-1.fna&oh=00_AT_hZ1MmFmHEbH0OpSGOjPYRYdKS7cDpknANgC1thR86zA&oe=63510FBE,https://www.facebook.com/FOOTB5/posts/pfbid02RTtZ7fc5vNtUpLe6aTKy32FLAWvzKE52nQdJjRWjcbHixefeGyV38JzoExUE8kvDl?__cft__[0]=AZX3Xp35wD6-YWsrvgs-7B0LBAav0vkze7jOiUVt_zJO8vo59_Bv3BdfABxjmQOW6u9Ct5oUD0jGgAL1_YUFN-Ey3VwYWlXT9SfpANZ57JzBGwSjWgFouWY6PA608M3KbNN0WuBICYr8BpM1NE_Xu2FFFzgVO_NmMbjV-3qFlDOjVEgPKXZQKUn0-OU-YwDKi_eNfOat4arm4Ac7hKsJ3Pp1&__tn__=%2CO%2CP-R
pfbid0wZ4wEkotYJ1NZvhnEsa5bP5G6W1MGo7yTqY2YvnXkkcFaf8gfDaqQKFbx66aWTBNl,Football B'darija - فوتبول بالداريجة,28,29,0,0,0,0,0,200,229,8,كاين لي كيقمر على بوسكيتس,2022-10-16T17:16:23.380576,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310785973_1197609677497513_5584460313322551604_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=cRnVlS0v7yUAX81NKPT&_nc_ht=scontent.frak3-1.fna&oh=00_AT9KTeYUnFb_tjg6fNBmYsH_5A9lEunf-fWLkt47q6uBgA&oe=6350466E https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/FOOTB5/posts/pfbid0wZ4wEkotYJ1NZvhnEsa5bP5G6W1MGo7yTqY2YvnXkkcFaf8gfDaqQKFbx66aWTBNl?__cft__[0]=AZWlnDudiiFgdyuFkaf7kgXh3OQ3roHB-P8mALKNc_lXn2eBRAyVsGIZpTjeU2Dez6gtpMHYOo7xzpA3Wbs-WHu2xjdmEoCZUQvAjh2VZqm8adyf3h5zV4Las7_qIMUyEqjwXuVCz9o8AlMTxIhsJTDwsB3skoLPWPSAtKCcUvsdnCyP4HWSEtAw9S4umhvhPbOi8EFuIoHvxgFld77JjbJq&__tn__=%2CO%2CP-R
pfbid02woNev5nCit9YxTmwbkEE7FDV2ghqazbB3yLQEakLdZyDfCi7Sz7Zfz9TzzHtRSb7l,Football B'darija - فوتبول بالداريجة,8,54,20,0,0,0,0,127,201,20,تصويرة لي غنبقاو نشوفو من هنا عماين,2022-10-16T17:16:23.485433,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310588371_1197587060833108_5023957598828605975_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=pseyhVVM0dQAX_hGMux&_nc_oc=AQndegyKFo_3u1qz3sQSp-fZ-6u4h6hgXo1bkWYeqMzplzsU0gCHmRLDpK_dlUz8LfU&_nc_ht=scontent.frak3-1.fna&oh=00_AT8d881eB-U164oN3wkouQ_3nBo13V-bYIozNqWY_aVJvg&oe=63505362,https://www.facebook.com/FOOTB5/posts/pfbid02woNev5nCit9YxTmwbkEE7FDV2ghqazbB3yLQEakLdZyDfCi7Sz7Zfz9TzzHtRSb7l?__cft__[0]=AZWgMnAaAqfazUPJgPUqdkxHR25cwSDpg1__0UlJ7bViehsg0Fs4nFwNbbxu-pekwP9XXLuQxRpkRA6LIqu_hl3Hv322MjmlOC6j9FlydrT_vAlhpS7uYrNg0JB8xvENgyrTCEqwOK2-81In8urJQCQbgIl25SsL9WlYpkbS78-_Xad0wJMhXxiW-YleDESfb615_zSB3CqyVeM89baY9mjg&__tn__=%2CO%2CP-R
pfbid0owXo88myJUFNyDPmP7iTU8qbPeSYS1UmtERoLprp1jjcbuuw4qpt79m2vFatH4eBl,Football B'darija - فوتبول بالداريجة,10,223,106,0,0,0,0,46,375,34,احسن حاجة لعشاق البارصا تخسر ليوم باش يمشي فحالو تشافي يضرب واحد 10 سنوات فشي دوري او فريق متوسططكتيك منعدم او عمرو رجع فشي ماتش هو لي ختار يجيب كارسيا او توريس....يعني كايتحمل المسؤولية كاملة ديال هادشي لي فيه البارصا,2022-10-16T17:16:23.583713,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311417811_1197565770835237_173429377928152649_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=zHFcyzs9f8QAX9rfgpP&_nc_ht=scontent.frak3-1.fna&oh=00_AT9jv0ivtKaMgxQ8j3HYkbaW5rlXECTwMTT9VK4LmyHUpQ&oe=6351A9A4 https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/FOOTB5/posts/pfbid0owXo88myJUFNyDPmP7iTU8qbPeSYS1UmtERoLprp1jjcbuuw4qpt79m2vFatH4eBl?__cft__[0]=AZWxVOZpiyFybJqA380qVDGZiWEwg343zLmfpJTU-gV04OEE_MbtrsxF7AVz-2frwCeUPaGcPZdTAU66uOgLUnoz7S_V8ZFKYEqxh0EwnGpRTuCzZLhyBIfSdEbwXlgcJY6VvLVlu7edoagVvDAOGrWVaVlVDAalweHzaI4t9s8UEp3YW0yF8SeqSHmGDL98KL3zq2O35gCaeFWvgZWfg-SE&__tn__=%2CO%2CP-R
pfbid02iLXDs1Rct1ooq5c3yVXaGTofA3WUWFfnfW5syiTdLe1vLzWuFH2CQHwLPrqAn7bHl,Football B'darija - فوتبول بالداريجة,5,130,0,0,0,0,0,93,223,5,,2022-10-16T16:16:23.669542,[],,https://www.facebook.com/FOOTB5/posts/pfbid02iLXDs1Rct1ooq5c3yVXaGTofA3WUWFfnfW5syiTdLe1vLzWuFH2CQHwLPrqAn7bHl?__cft__[0]=AZXR_HKLif8dz_QjpxqZjYhQLZNNEcHreRF38R3cInbRm5N1KWCrOzgW28xkEUnsUPFY-7uscjh9ICAunEzLnjXxneU3cltIJdhSrfJpsErXrrT0elZDNs225KIeBrzjVy1FLLbYxyt9I7NHsd7w9PsA7YFM8_HyhBEdMdJ5iD9UsGr0eOJNoxV1Atf3k4NdmVb4eHKL6IRlgEvoDWL0v_5Y&__tn__=%2CO%2CP-R
pfbid02fR8u8fqAyoAyBs9dG7dRnyaJw9oYLfq68QSqU6fjWyMSMBFjNxrdgrhjoDr19DRQl,Football B'darija - فوتبول بالداريجة,6,76,18,0,0,0,0,55,149,6,,2022-10-16T16:16:24.308650,[],,https://www.facebook.com/FOOTB5/posts/pfbid02fR8u8fqAyoAyBs9dG7dRnyaJw9oYLfq68QSqU6fjWyMSMBFjNxrdgrhjoDr19DRQl?__cft__[0]=AZVhTspi43LwCZwrqOk_R8BGWVPBiPA51N8eZc4VPFPB_k62NdGwjEvpGsM788ezLHi1AuX3DUq2y4i0b0rv67trTGAuskVZ-17a0-Us3jppiDwaDskXpnlQdIaIQ6g-IOIFiHvzZJFMP5k2FvFPPF1ahTCCOgP2R5J1yjwS-9qg09KvJMDNBP4_ATjpDD26B-u6wBXiN3-WiZm2-nz8NPzr&__tn__=%2CO%2CP-R
pfbid02vGhGeHJ73gv8QCUwnJAJYqNpTHFGJQzvfTezoPftrCUetDc8XYjWEKQzztAEws4Wl,Football B'darija - فوتبول بالداريجة,1,318,0,0,0,0,0,2,320,223,نخاف غا يكون هو لي غيعطي الكرة الذهبية لبنزيما,2022-10-15T23:16:24.402162,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311484811_1197058477552633_7947379639395120507_n.jpg?stp=dst-jpg_s720x720&_nc_cat=100&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=M01EOGo8rvoAX-Wv56y&_nc_ht=scontent.frak3-1.fna&oh=00_AT9Mxs8ASxgqUJFnGJLkCpZWkIbP2ne7frz9Xe0DYH_BRg&oe=6351F0AC,https://www.facebook.com/FOOTB5/posts/pfbid02vGhGeHJ73gv8QCUwnJAJYqNpTHFGJQzvfTezoPftrCUetDc8XYjWEKQzztAEws4Wl?__cft__[0]=AZVyVu2AeDzV171V4OCA9cczhO8lxvcceDC94W40SDt4D_KOhQIwnxwZab42AsODEgFhsxOmcMOPslP2yIYHfmjh5b2uJ9Y2KUJhWc8bEkdeLy4JxaZQSBnUkimltF6KhkrMUNawcOU-kktlP0KLid5zOos5Gormi_C1U-hj9HgQeYPhFrP326_esE-3FHDCB53gIWSlSZV46m8Lfqamg07z&__tn__=%2CO%2CP-R
pfbid0nxdggYZPd3Xh4VHadSy81n2154iHbeHds66wUHGAJdmMeQhwLM1foZSr6Q2e7Fpsl,Football B'darija - فوتبول بالداريجة,27,286,0,0,0,0,0,701,987,21,ماتش د اتليتيكو و ميكونش فيه كثر من 7 دقايق ميمكنش,2022-10-15T22:16:26.093814,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310605217_1197026770889137_660339325062419083_n.jpg?stp=dst-jpg_p180x540&_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=MUhMdJ9rDyEAX9_HXqA&_nc_ht=scontent.frak3-1.fna&oh=00_AT-lqqxZq0mE9Rkwy1SJeEc8sPyIgm3qm_Zb9sZBclHbbw&oe=635136E4 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/FOOTB5/posts/pfbid0nxdggYZPd3Xh4VHadSy81n2154iHbeHds66wUHGAJdmMeQhwLM1foZSr6Q2e7Fpsl?__cft__[0]=AZXSFpFLoDld3Ezr69RBGkMDfq7XTYAVKILWN6dIRGWIFrhp3ajcBjQ8QG-FT6EZ-KAZ53RxpG663EXaoUOeIwPrQP0Ngdj_1Hc-65o8AlK6_i8Y0kKX41vrSv-IuwSH5JGxBRzeBUBY9v1eRcCV0LTe0VVl2hOP2_AHC_f0fKH0SpxGvbsbkZT4K40uMXTTI199xzsNMRqQaXXpmwnNZePk&__tn__=%2CO%2CP-R
pfbid0PK4e3EqrE5H7G8r4piqhGj1CAceTMY9K69tjcg4UZYe8h5e5BsfiyQkAEdqLEMEPl,Football B'darija - فوتبول بالداريجة,23,297,0,0,0,0,0,684,981,21,بحالا كنتفرج فشي حلمة معارفش شنو واقع,2022-10-15T22:16:26.194458,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/309352002_1197016990890115_6780333523107342425_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=BVqvetKrkwEAX8LbZPG&_nc_ht=scontent.frak3-1.fna&oh=00_AT_X6m32OF1-cnUDldwz-aOSVH-nBqD7uGhJs8rXrxxN8Q&oe=635113A1,https://www.facebook.com/FOOTB5/posts/pfbid0PK4e3EqrE5H7G8r4piqhGj1CAceTMY9K69tjcg4UZYe8h5e5BsfiyQkAEdqLEMEPl?__cft__[0]=AZWCzqnLeOMgHytUn8XvdTLUMz8LpmwVbZk7FJZ5H8Lvjw7xnU31_MWNOHYG3DquI0jv5bB4ipiDaXR90xO29gfhoOgE4UyVDjgQB9eSzrrebv4apgoJIDju5VYXnKORKgtLnvSQbr-iQsv7V7PjXmbcg29h4uUlFUB6RAOFmF_q5jEwVFDvZLVR2uM6iv7NefGa2JNBqGWoODh6D-RTJjF4&__tn__=%2CO%2CP-R
pfbid02dZZj53RAY1MjovJAvcTPDhxMQEqZxJtbepd39XFETMgmShKugxYSxQzrMvXNfskxl,Football B'darija - فوتبول بالداريجة,6,304,0,0,0,159,0,37,500,28,مشا ليه لمونديال ,2022-10-15T21:16:26.297366,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/307981312_1197000380891776_6933425474296222874_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=oxxCPKCjCmcAX9S5kik&_nc_ht=scontent.frak3-1.fna&oh=00_AT-u233e9l24qNENrMVAswBjzpR2ZnjTVzZvEP3hXAs6eg&oe=63513A82,https://www.facebook.com/FOOTB5/posts/pfbid02dZZj53RAY1MjovJAvcTPDhxMQEqZxJtbepd39XFETMgmShKugxYSxQzrMvXNfskxl?__cft__[0]=AZVOvKA9_2fRgNkyVb5ecLMY6V6VdFVznKOw4oUIMUUZb9DX_LhoM1dnKEQwEcRVNhKVjeSh0zOdEtLcP1HQm9ncEiKtvUYal_ORmqdlhZ5zPBUdlIxYi2sQRYiS5elHmyqX7E8uN5TVgdRclzrUVOgJI4KWt01-PA1IHJF35okJIclxFl1bkgu7gcCWiScsUi51r3ARliQcQxHT8R4aOXiR&__tn__=%2CO%2CP-R
pfbid02NgodUjNWaVHX9Y4cgZfj5LdJsBqsgVDFujgnA8puGwbgtLoiD3De8nRy5hHqVjhDl,Football B'darija - فوتبول بالداريجة,20,253,95,0,0,0,0,506,854,131,صحيفة ماركا حطات افضل تشكيلة ف الكلاسيكو,2022-10-15T18:16:27.379911,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311262251_1196912940900520_5912845178645487737_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=a6XAuXZNVRoAX9jV9-F&_nc_ht=scontent.frak3-1.fna&oh=00_AT8GsVk0_2fK5L-b3-vYOjvUwlxeOj1HU0yvDcc0qkK47w&oe=63504339,https://www.facebook.com/FOOTB5/posts/pfbid02NgodUjNWaVHX9Y4cgZfj5LdJsBqsgVDFujgnA8puGwbgtLoiD3De8nRy5hHqVjhDl?__cft__[0]=AZUe4KWg86HT2bMIOm4g9siuvrp-wkWlCdjt-jHDULz5WF_qRl1ituChtB7at8WQXXv4nJ95FmMLEWtcXRJgQBmsdmuN_a8MrAwHpZfFa7NceM4z99eX4Wczul7XEW7_YkCA_ZWDhG1q4GVRBtnWk2_gtJTYPE-1xFR4-YUyOylmpcVNkZDeLtpcY7IviLsfxJQRapC_NmkzAgL6amMfUUGz&__tn__=%2CO%2CP-R
pfbid02L8VodWSZrLQBNMRM3CkrQ6hRHzpXpxB5KZgfk7wsQXVoXat5hkXqqHCDabYxifchl,Football B'darija - فوتبول بالداريجة,67,659,810,0,0,0,0,1,1470,121,توني د روديغير تحط ف متحف النادي,2022-10-15T18:16:28.159299,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311379303_1196244237634057_3074490236088478546_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=FohVVFjhFNkAX9jYcMb&_nc_ht=scontent.frak3-1.fna&oh=00_AT8a6yKr-NbrlhiYEEmKjSGlvDPCP6WUMBCeaXLIM-gglQ&oe=6350561B,https://www.facebook.com/FOOTB5/posts/pfbid02L8VodWSZrLQBNMRM3CkrQ6hRHzpXpxB5KZgfk7wsQXVoXat5hkXqqHCDabYxifchl?__cft__[0]=AZUvPjGBQxGzP6SA-up4dJXlL-NSMavcOCemOfc7xJrbJPLXrOqNnqcubv3gy3Uw3PSPlOJ62MF8Op9M5X7lERUa5cGXysriLP0wtS_maFqmYWXODPtMtqXyCYeKnU1YdqaAFvkjtOnl77OzFP3mcmB-QvejkJ-c-IqJbNEp61fdzJZddaL5Y_xr3zlXKh8QNYxrONVENjFHOXYmzEnMAvJm&__tn__=%2CO%2CP-R
pfbid02rEsn4NQdQg7eoFoczYXVrchtCG8jyzYiRUi7cppPZ7evVbKaES34qUwJ78qgL9Avl,Football B'darija - فوتبول بالداريجة,1,73,83,0,0,0,0,0,156,7,لاعب الاسبوع ف تشومبيونز ليغ,2022-10-14T18:16:28.329583,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310554279_1195598494365298_3324343629795461170_n.jpg?stp=dst-jpg_s640x640&_nc_cat=107&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=Dji-TUo8Yy0AX8EUXHC&_nc_oc=AQn_poWacTARASy04nyYxhygwBfj7oX6CoNVT-21bmDkEa5e48nSsLdJ7K2QTH3zbbY&_nc_ht=scontent.frak3-1.fna&oh=00_AT9ouer7D6qsw2zY6Q2HSYlAjWE8gAbAg6eLgL1wZVKqXQ&oe=6350780F https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/FOOTB5/posts/pfbid02rEsn4NQdQg7eoFoczYXVrchtCG8jyzYiRUi7cppPZ7evVbKaES34qUwJ78qgL9Avl?__cft__[0]=AZVbsTuSJelfSWFFLP13Ezo0WPSANDXOaGAI4Y-t3VWyRulZpUKi-1iFGj5FQTZHEuE1ROIwehCPcnm_WblPsIVvGdf3Kq1H9LbyjtHZc9mzXlVkAtJQmBA0v4mGDOYWGe7aC3JfhmR3SRiMlv03qPNrMK5cbDEnH0r7uU7CGhplYdaHPdyH6uOXFdjKcYJ9-KV1f2_EpmI983YVVG8XzTFu&__tn__=%2CO%2CP-R
pfbid0kWDuWGPH2bHoTkHqvSNf5XfP2x1H81txac1HWzr68kShezKMMYRJUJi7uAP6woKsl,Football B'darija - فوتبول بالداريجة,3,175,0,0,0,0,0,125,300,12,ليفا : بنزيما واحد من المرشحين للفوز بكرة الذهبية ، هادشي يلا متلغاتش,2022-10-14T18:16:29.554136,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310815273_1195587291033085_2505625905388613342_n.jpg?stp=dst-jpg_s640x640&_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=HRwynY6o-MAAX9t9rVp&_nc_ht=scontent.frak3-1.fna&oh=00_AT8SexahCW-uflrV6oj_19wNB4pFNFx-4SsQOHFz4qAkIQ&oe=6351D4ED,https://www.facebook.com/FOOTB5/posts/pfbid0kWDuWGPH2bHoTkHqvSNf5XfP2x1H81txac1HWzr68kShezKMMYRJUJi7uAP6woKsl?__cft__[0]=AZULtaNOMRefISUJ2b-RNppfUFB9EAl8U2nFA-oeniRTcKXbMdC68hMSmtPl9O9eCkM-xNiweY5E7oAB73oiPJnMfjbUL6P_mqY5BCLwQJykC1WaxQeQkk7wp3MqzqtieOpxyomyr-bzXw5-3_k5oGyLhq1j51sQBYHOjwBqA2TV3GMpw9lljtLebvQXXO_BWYNPKE63zQfmmUK7-kW71px9&__tn__=%2CO%2CP-R
pfbid09SBgmaSr9EgcM1wsPPQDNjDjQ6sM2DMYzE6VS4irG3XokW8YJeiS71b6XN1y6J5Ll,Football B'darija - فوتبول بالداريجة,741,584,0,0,0,0,0,6,590,285,سلات ليه طاسة د املو,2022-10-13T18:16:29.834273,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/308438601_1195446884380459_5144030873344134652_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=FfhDKEpVNOAAX8Dp49e&_nc_ht=scontent.frak3-1.fna&oh=00_AT8jGQ6cL4x6YLnlLhBrs4JCg5oS5LkG00Ikq3WHx23bFA&oe=63504166,https://www.facebook.com/FOOTB5/posts/pfbid09SBgmaSr9EgcM1wsPPQDNjDjQ6sM2DMYzE6VS4irG3XokW8YJeiS71b6XN1y6J5Ll?__cft__[0]=AZWpHswLNFIIVxh22RnMAcDwA-0FS-mH6rIsVut_TyoChdw_J1mD5hCCZo9f3Eyu9cCtPU0yWTalqb0FYHDM_eaZxuxQFWBHJzWm9Cu_jnQ7roEgfIuUXkjhcZAVYP7iEr5Yz-THKTVeskgdhgEC8l1PZgdpuui8yvttrGu03shBqUZIHxQ009c9JJvszeenQ5cZbh3t9Euv8jHTTFB1Q0XI&__tn__=%2CO%2CP-R
pfbid0bmVHHtR1PcCFfc5GvNrMrWPeAywmndsRYPGe3CLoRK1F76m52Z5K7zurtWLesRGkl,Football B'darija - فوتبول بالداريجة,93,897,0,0,0,0,0,2,899,150,كاتروج هضرة فالصحافة والراديو الكتالوني ان الى خسر تشافي فلكلاسيكو ايتعين توخيل مزيانة لبارصاولاكن غاتسناو الزلزولي فالشارقة ولا الاتحاد,2022-10-13T18:16:30.360844,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/310327054_1195279754397172_8677464628430507044_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=oX05cnHKyoIAX_l-IpU&_nc_ht=scontent.frak3-1.fna&oh=00_AT8GeoSL47Bwv4hRdWXgsaTDp1CV2Iz062SUnwNsJ9bhQw&oe=63511580,https://www.facebook.com/FOOTB5/posts/pfbid0bmVHHtR1PcCFfc5GvNrMrWPeAywmndsRYPGe3CLoRK1F76m52Z5K7zurtWLesRGkl?__cft__[0]=AZW6HD0cho5JQXAPok-yH9SYh5YpdkEZdLR4GKp7sWJiPJgYqhipbmVTO7dwiEvY7UGf7CMtGFF4IKzxRf9fCFMoFomywiGbGI5-bS8NmVUq5EXS4S0N1y1X9hn5gnwNbvlnEDjxRmWdgPtjCMN6bqpsPZ_V81qj5Ah5fjdCILD1MRxHfOsLGn4bYg5N8HqkGgNfzfoHx3Zlu_3iuArckxKU&__tn__=%2CO%2CP-R
pfbid02jGgyjXmqMSzrmJFAfo8v8WaGGTzAEuqaYFgNsFZPJ1dLCunvDaiNtC8qbKFHEYsYl,Football B'darija - فوتبول بالداريجة,21,85,0,0,0,0,0,337,422,17,عاد عرفنا شكون لي ضحك على لاخر,2022-10-13T18:16:31.732864,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311717104_1195072011084613_4275585121100656596_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=F9Tv9hXikVoAX_L3dHv&_nc_ht=scontent.frak3-1.fna&oh=00_AT-lYNF06tRFGhIEOIm0Vw5xe0PWSslnzJwcZ3_tD-xUIw&oe=63515FE8,https://www.facebook.com/FOOTB5/posts/pfbid02jGgyjXmqMSzrmJFAfo8v8WaGGTzAEuqaYFgNsFZPJ1dLCunvDaiNtC8qbKFHEYsYl?__cft__[0]=AZUAhHY7i0TQs58BnwOZ4ecX1KCjq09f78ddmTe1rae11bGO13bSM_kOf5-Kpx1fQqhxhA7DrJ3ingUaaOoU0Qgo4J7igVw4Ovv43O3vDPO0pHpJ0SrN9A5cOlfgEur1RxzWr6XOzuo5psOnema0UsVIqdTOdw-kYMckPkbj5nhuQop0ylcJnj9FYPOxLfCeV9Obs28cCi76SUU9IoQOb64t&__tn__=%2CO%2CP-R
pfbid0qGJjEcMXwfingFaqguDCwK6GigDq6TeKAuE3nZqW6VDT1sYHh1bFUFhXjq2S7Jdel,Football B'darija - فوتبول بالداريجة,5,211,263,0,0,0,0,0,474,0,اسرع هاتريك ف تاريخ تشومبيونزليغ تكتب لصلاح ب 6 دقايق,2022-10-13T18:16:31.855656,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311237350_1195069614418186_2084998902940164463_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=ioXBkHTUyCAAX-cwqVd&_nc_ht=scontent.frak3-1.fna&oh=00_AT_4FVDKkvWf4se5MpQqXRKJ4EI9-5yCebVtyTyzbhUyJg&oe=63515D05,https://www.facebook.com/FOOTB5/posts/pfbid0qGJjEcMXwfingFaqguDCwK6GigDq6TeKAuE3nZqW6VDT1sYHh1bFUFhXjq2S7Jdel?__cft__[0]=AZXtpU5qP97C6kVl41YIQkoTVSExnVaDW4DNe5bWS0VUoJP5y8ltjMOTfDF6YhzSg7S02qJ6VSK0WDf_zBs30sff4L98ydtFWQ2LQseVn_nQjjEEwA2F2PLpFYnForj-vqOnSF9_BibeB8y0rtxMuYmvyMcMLxYua-YBq-gKEsq4Ut9TDcH1OMQcaRMQ8FlCI6MXH6MPvNPwH9KTTjLxc_CO&__tn__=%2CO%2CP-R
pfbid0z37hiqfXDZmiTxhGDuZdeMGj6siktRh9LmkQfVXPQ2BHVdHKscGY3t2wsJE5SQYrl,Football B'darija - فوتبول بالداريجة,61,63,0,0,0,0,0,486,549,70,,2022-10-13T18:16:31.960111,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311297992_1194862511105563_4933508619607196031_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=ZFjnFL92hfMAX_N0GNn&_nc_ht=scontent.frak3-1.fna&oh=00_AT-EpahbSybYZoXzglIVKu_037P2PrrqRYJLNyHRLzF4RA&oe=6351789D https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/FOOTB5/posts/pfbid0z37hiqfXDZmiTxhGDuZdeMGj6siktRh9LmkQfVXPQ2BHVdHKscGY3t2wsJE5SQYrl?__cft__[0]=AZXJy3jHD6S7q_gN4xBZ_U2UHV2D2YzRgEqrcO8M1d_gZcCP_Ex0X9dtQFSD8sb_myh3ckP6A-idUhrfIB1IYzZa-Rfz7rsDK9ZtsgTqx3a4gZaqwbxNUiJ0XZ2LwxZdLfpwFKkP6Ywo9fRLgro39QAL6IPOzyFq-t7aI3c50SQ6DPQY9QBNYaQV2Hvt3my3lkzXU6q50FNOkIUByqY7rNC4&__tn__=%2CO%2CP-R
pfbid07pheXL2sJNqZ23wha4qa8AebkrswSGmDbLXpHbKzCgcdxuGSuJLtdz4j27XWngACl,Football B'darija - فوتبول بالداريجة,23,135,0,0,0,0,0,282,417,0,دقائق قليلة على تأهل البرصا لليوروبا ليغ,2022-10-13T18:16:33.486008,[],https://scontent.frak3-1.fna.fbcdn.net/v/t39.30808-6/311458338_1194773781114436_8070831075284843170_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=CxwbOwo1Z7sAX8t-8VQ&_nc_ht=scontent.frak3-1.fna&oh=00_AT9cy-kl-EQE7aBezeuLHiQFiBUissGDIkMoPwXWY-Ba0A&oe=6350F318,https://www.facebook.com/FOOTB5/posts/pfbid07pheXL2sJNqZ23wha4qa8AebkrswSGmDbLXpHbKzCgcdxuGSuJLtdz4j27XWngACl?__cft__[0]=AZU3mStGjiWHNosbXqGvisMZzsjz3zTKx75YXLUMzkvUWhKOWGgJF3NXLOcSV3I0jJo0e75qTSkPLXqWM7_inzi998D7Qmo51x3n9bp2plvgR3H_z1vI_jSDzC_7MB7TEd6F62LHWdLjkzTP8fhwl4__D5KBFMT4uNhXMICG0HLKMmBBnm19SdRahJG31cfYrz2A4bzYFtmixOVcTmiKfxiP&__tn__=%2CO%2CP-R
